filename	query	DonorMC	ReceptorMC	format	pattern
Klebsormidium_nitens-lunzao_knT023094.1	Klebsormidium_nitens-lunzao_knT023094.1	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0001s0075.1.p	Marchantia_polymorpha-Mapoly0001s0075.1.p	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Marchantia_polymorpha-Mapoly0002s0252.1.p	Marchantia_polymorpha-Mapoly0002s0252.1.p	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Marchantia_polymorpha-Mapoly0002s0322.1.p	Marchantia_polymorpha-Mapoly0002s0322.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0003s0102.1.p	Marchantia_polymorpha-Mapoly0003s0102.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0005s0085.1.p	Marchantia_polymorpha-Mapoly0005s0085.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0007s0270.1.p	Marchantia_polymorpha-Mapoly0007s0270.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0009s0084.1.p	Marchantia_polymorpha-Mapoly0009s0084.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0009s0228.1.p	Marchantia_polymorpha-Mapoly0009s0228.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0010s0119.1.p	Marchantia_polymorpha-Mapoly0010s0119.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0010s0167.1.p	Marchantia_polymorpha-Mapoly0010s0167.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0011s0046.1.p	Marchantia_polymorpha-Mapoly0011s0046.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0011s0141.1.p	Marchantia_polymorpha-Mapoly0011s0141.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0012s0042.1.p	Marchantia_polymorpha-Mapoly0012s0042.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0012s0077.1.p	Marchantia_polymorpha-Mapoly0012s0077.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0020s0006.1.p	Marchantia_polymorpha-Mapoly0020s0006.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0023s0008.1.p	Marchantia_polymorpha-Mapoly0023s0008.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0024s0019.1.p	Marchantia_polymorpha-Mapoly0024s0019.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0024s0022.1.p	Marchantia_polymorpha-Mapoly0024s0022.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0025s0077.1.p	Marchantia_polymorpha-Mapoly0025s0077.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0026s0052.1.p	Marchantia_polymorpha-Mapoly0026s0052.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0027s0026.1.p	Marchantia_polymorpha-Mapoly0027s0026.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0027s0027.1.p	Marchantia_polymorpha-Mapoly0027s0027.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0027s0054.1.p	Marchantia_polymorpha-Mapoly0027s0054.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0028s0065.1.p	Marchantia_polymorpha-Mapoly0028s0065.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0028s0088.1.p	Marchantia_polymorpha-Mapoly0028s0088.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0031s0051.1.p	Marchantia_polymorpha-Mapoly0031s0051.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0031s0143.1.p	Marchantia_polymorpha-Mapoly0031s0143.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0036s0076.1.p	Marchantia_polymorpha-Mapoly0036s0076.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0038s0043.1.p	Marchantia_polymorpha-Mapoly0038s0043.1.p	Prokaryota	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0041s0027.1.p	Marchantia_polymorpha-Mapoly0041s0027.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0041s0070.1.p	Marchantia_polymorpha-Mapoly0041s0070.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0043s0014.1.p	Marchantia_polymorpha-Mapoly0043s0014.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0044s0002.1.p	Marchantia_polymorpha-Mapoly0044s0002.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0046s0104.1.p	Marchantia_polymorpha-Mapoly0046s0104.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0046s0122.1.p	Marchantia_polymorpha-Mapoly0046s0122.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0048s0027.1.p	Marchantia_polymorpha-Mapoly0048s0027.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0052s0052.1.p	Marchantia_polymorpha-Mapoly0052s0052.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0053s0056.1.p	Marchantia_polymorpha-Mapoly0053s0056.1.p	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Marchantia_polymorpha-Mapoly0055s0038.1.p	Marchantia_polymorpha-Mapoly0055s0038.1.p	Prokaryota	Archaeplastide	nexus	multiple_MC
Marchantia_polymorpha-Mapoly0071s0036.1.p	Marchantia_polymorpha-Mapoly0071s0036.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0073s0099.1.p	Marchantia_polymorpha-Mapoly0073s0099.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0074s0030.1.p	Marchantia_polymorpha-Mapoly0074s0030.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0080s0008.1.p	Marchantia_polymorpha-Mapoly0080s0008.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0083s0030.1.p	Marchantia_polymorpha-Mapoly0083s0030.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0085s0039.1.p	Marchantia_polymorpha-Mapoly0085s0039.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0088s0053.1.p	Marchantia_polymorpha-Mapoly0088s0053.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0099s0032.1.p	Marchantia_polymorpha-Mapoly0099s0032.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0103s0062.1.p	Marchantia_polymorpha-Mapoly0103s0062.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0107s0008.1.p	Marchantia_polymorpha-Mapoly0107s0008.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0115s0027.1.p	Marchantia_polymorpha-Mapoly0115s0027.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0123s0007.1.p	Marchantia_polymorpha-Mapoly0123s0007.1.p	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Marchantia_polymorpha-Mapoly0130s0025.1.p	Marchantia_polymorpha-Mapoly0130s0025.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0132s0028.1.p	Marchantia_polymorpha-Mapoly0132s0028.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Marchantia_polymorpha-Mapoly0138s0048.1.p	Marchantia_polymorpha-Mapoly0138s0048.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0142s0026.1.p	Marchantia_polymorpha-Mapoly0142s0026.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0151s0026.1.p	Marchantia_polymorpha-Mapoly0151s0026.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Marchantia_polymorpha-Mapoly0167s0003.1.p	Marchantia_polymorpha-Mapoly0167s0003.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0178s0005.1.p	Marchantia_polymorpha-Mapoly0178s0005.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0224s0001.1.p	Marchantia_polymorpha-Mapoly0224s0001.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Marchantia_polymorpha-Mapoly0257s0001.1.p	Marchantia_polymorpha-Mapoly0257s0001.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi101S01422	Mesostigma_viride-Mesvi101S01422	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi1083S00041	Mesostigma_viride-Mesvi1083S00041	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi1256S02282	Mesostigma_viride-Mesvi1256S02282	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi1292S02412	Mesostigma_viride-Mesvi1292S02412	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi1409S02773	Mesostigma_viride-Mesvi1409S02773	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi1472S02949	Mesostigma_viride-Mesvi1472S02949	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi1636S03394	Mesostigma_viride-Mesvi1636S03394	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi186S01075	Mesostigma_viride-Mesvi186S01075	Opisthokonta	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi201S09269	Mesostigma_viride-Mesvi201S09269	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi22S04411	Mesostigma_viride-Mesvi22S04411	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi265S04742	Mesostigma_viride-Mesvi265S04742	Opisthokonta	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi344S09372	Mesostigma_viride-Mesvi344S09372	Prokaryota	Archaeplastide	nexus	NoHGT
Mesostigma_viride-Mesvi378S05600	Mesostigma_viride-Mesvi378S05600	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi402S05809	Mesostigma_viride-Mesvi402S05809	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi403S05824	Mesostigma_viride-Mesvi403S05824	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi40S05864	Mesostigma_viride-Mesvi40S05864	Prokaryota	Archaeplastide	nexus	multiple_MC
Mesostigma_viride-Mesvi438S06063	Mesostigma_viride-Mesvi438S06063	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi477S06343	Mesostigma_viride-Mesvi477S06343	Opisthokonta	Archaeplastide	nexus	multiple_MC
Mesostigma_viride-Mesvi578S06962	Mesostigma_viride-Mesvi578S06962	Prokaryota	Archaeplastide	nexus	NoHGT
Mesostigma_viride-Mesvi578S06963	Mesostigma_viride-Mesvi578S06963	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi651S07387	Mesostigma_viride-Mesvi651S07387	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi665S07464	Mesostigma_viride-Mesvi665S07464	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi66S07490	Mesostigma_viride-Mesvi66S07490	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi6735S00808	Mesostigma_viride-Mesvi6735S00808	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi679S07536	Mesostigma_viride-Mesvi679S07536	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi684S07579	Mesostigma_viride-Mesvi684S07579	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi685S07583	Mesostigma_viride-Mesvi685S07583	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi72S07842	Mesostigma_viride-Mesvi72S07842	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi72S07848	Mesostigma_viride-Mesvi72S07848	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Mesostigma_viride-Mesvi739S07892	Mesostigma_viride-Mesvi739S07892	Prokaryota	Archaeplastide	nexus	NoHGT
Mesostigma_viride-Mesvi796S00868	Mesostigma_viride-Mesvi796S00868	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi841S08374	Mesostigma_viride-Mesvi841S08374	Opisthokonta	Archaeplastide	nexus	NoHGT
Mesostigma_viride-Mesvi841S08376	Mesostigma_viride-Mesvi841S08376	Opisthokonta	Archaeplastide	nexus	multiple_MC
Mesostigma_viride-Mesvi844S08386	Mesostigma_viride-Mesvi844S08386	Prokaryota	Archaeplastide	nexus	iHGT
Mesostigma_viride-Mesvi879S09668	Mesostigma_viride-Mesvi879S09668	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesostigma_viride-Mesvi883S08560	Mesostigma_viride-Mesvi883S08560	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000010S10830	Mesotaenium_endlicherianum-ME000010S10830	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000020S03129	Mesotaenium_endlicherianum-ME000020S03129	Prokaryota	Archaeplastide	nexus	NoHGT
Mesotaenium_endlicherianum-ME000027S04803	Mesotaenium_endlicherianum-ME000027S04803	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000035S06204	Mesotaenium_endlicherianum-ME000035S06204	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesotaenium_endlicherianum-ME000058S08619	Mesotaenium_endlicherianum-ME000058S08619	Opisthokonta	Archaeplastide	nexus	multiple_MC
Mesotaenium_endlicherianum-ME000070S09223	Mesotaenium_endlicherianum-ME000070S09223	Opisthokonta	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000076S09697	Mesotaenium_endlicherianum-ME000076S09697	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000108S10781	Mesotaenium_endlicherianum-ME000108S10781	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesotaenium_endlicherianum-ME000110S11068	Mesotaenium_endlicherianum-ME000110S11068	Opisthokonta	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000118S00128	Mesotaenium_endlicherianum-ME000118S00128	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesotaenium_endlicherianum-ME000147S01099	Mesotaenium_endlicherianum-ME000147S01099	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000164S01711	Mesotaenium_endlicherianum-ME000164S01711	Prokaryota	Archaeplastide	nexus	NoHGT
Mesotaenium_endlicherianum-ME000184S02167	Mesotaenium_endlicherianum-ME000184S02167	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesotaenium_endlicherianum-ME000186S02507	Mesotaenium_endlicherianum-ME000186S02507	Opisthokonta	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000207S02844	Mesotaenium_endlicherianum-ME000207S02844	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Mesotaenium_endlicherianum-ME000271S04469	Mesotaenium_endlicherianum-ME000271S04469	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Mesotaenium_endlicherianum-ME000293S04964	Mesotaenium_endlicherianum-ME000293S04964	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000369S06378	Mesotaenium_endlicherianum-ME000369S06378	Opisthokonta	Archaeplastide	nexus	multiple_MC
Mesotaenium_endlicherianum-ME000369S06448	Mesotaenium_endlicherianum-ME000369S06448	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000376S06490	Mesotaenium_endlicherianum-ME000376S06490	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Mesotaenium_endlicherianum-ME000392S06803	Mesotaenium_endlicherianum-ME000392S06803	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000422S07074	Mesotaenium_endlicherianum-ME000422S07074	Prokaryota	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000445S07402	Mesotaenium_endlicherianum-ME000445S07402	Opisthokonta	Archaeplastide	nexus	iHGT
Mesotaenium_endlicherianum-ME000591S08519	Mesotaenium_endlicherianum-ME000591S08519	Prokaryota	Archaeplastide	nexus	iHGT
Oryza_sativa-LOC_Os01g09980.1	Oryza_sativa-LOC_Os01g09980.1	Viruses	Archaeplastide	nexus	Limited_donor_evidence
Oryza_sativa-LOC_Os02g16020.1	Oryza_sativa-LOC_Os02g16020.1	Viruses	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c1_14880V3.1.p	Physcomitrium_patens-Pp3c1_14880V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c1_34890V3.1.p	Physcomitrium_patens-Pp3c1_34890V3.1.p	Prokaryota	Archaeplastide	nexus	multiple_MC
Physcomitrium_patens-Pp3c10_23950V3.1.p	Physcomitrium_patens-Pp3c10_23950V3.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c11_11540V3.1.p	Physcomitrium_patens-Pp3c11_11540V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c11_23270V3.1.p	Physcomitrium_patens-Pp3c11_23270V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c11_8630V3.1.p	Physcomitrium_patens-Pp3c11_8630V3.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Physcomitrium_patens-Pp3c12_12500V3.1.p	Physcomitrium_patens-Pp3c12_12500V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c12_12860V3.1.p	Physcomitrium_patens-Pp3c12_12860V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c12_18420V3.1.p	Physcomitrium_patens-Pp3c12_18420V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c12_23820V3.1.p	Physcomitrium_patens-Pp3c12_23820V3.1.p	Opisthokonta	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c12_4290V3.1.p	Physcomitrium_patens-Pp3c12_4290V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c13_14680V3.1.p	Physcomitrium_patens-Pp3c13_14680V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c13_14910V3.1.p	Physcomitrium_patens-Pp3c13_14910V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c13_24240V3.1.p	Physcomitrium_patens-Pp3c13_24240V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c13_8730V3.1.p	Physcomitrium_patens-Pp3c13_8730V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c13_910V3.1.p	Physcomitrium_patens-Pp3c13_910V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c13_970V3.1.p	Physcomitrium_patens-Pp3c13_970V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c14_10V3.1.p	Physcomitrium_patens-Pp3c14_10V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c14_18250V3.1.p	Physcomitrium_patens-Pp3c14_18250V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c15_20210V3.1.p	Physcomitrium_patens-Pp3c15_20210V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c15_4710V3.1.p	Physcomitrium_patens-Pp3c15_4710V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c16_12570V3.1.p	Physcomitrium_patens-Pp3c16_12570V3.1.p	Viruses	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c16_20960V3.1.p	Physcomitrium_patens-Pp3c16_20960V3.1.p	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c16_22100V3.1.p	Physcomitrium_patens-Pp3c16_22100V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c16_25330V3.1.p	Physcomitrium_patens-Pp3c16_25330V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c17_8870V3.1.p	Physcomitrium_patens-Pp3c17_8870V3.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Physcomitrium_patens-Pp3c18_11850V3.1.p	Physcomitrium_patens-Pp3c18_11850V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c18_4210V3.1.p	Physcomitrium_patens-Pp3c18_4210V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c19_220V3.1.p	Physcomitrium_patens-Pp3c19_220V3.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Physcomitrium_patens-Pp3c2_5420V3.1.p	Physcomitrium_patens-Pp3c2_5420V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c20_11510V3.1.p	Physcomitrium_patens-Pp3c20_11510V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c20_17520V3.1.p	Physcomitrium_patens-Pp3c20_17520V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c20_21890V3.1.p	Physcomitrium_patens-Pp3c20_21890V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c20_23580V3.1.p	Physcomitrium_patens-Pp3c20_23580V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c20_2450V3.1.p	Physcomitrium_patens-Pp3c20_2450V3.1.p	Opisthokonta	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c21_17350V3.1.p	Physcomitrium_patens-Pp3c21_17350V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c22_16120V3.1.p	Physcomitrium_patens-Pp3c22_16120V3.1.p	Opisthokonta	Archaeplastide	nexus	multiple_MC
Physcomitrium_patens-Pp3c22_19330V3.1.p	Physcomitrium_patens-Pp3c22_19330V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c23_17030V3.1.p	Physcomitrium_patens-Pp3c23_17030V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c23_20580V3.1.p	Physcomitrium_patens-Pp3c23_20580V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c23_9930V3.1.p	Physcomitrium_patens-Pp3c23_9930V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c24_13190V3.1.p	Physcomitrium_patens-Pp3c24_13190V3.1.p	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c24_20230V3.1.p	Physcomitrium_patens-Pp3c24_20230V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c27_8400V3.1.p	Physcomitrium_patens-Pp3c27_8400V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c27_8560V3.1.p	Physcomitrium_patens-Pp3c27_8560V3.1.p	Opisthokonta	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c3_36660V3.1.p	Physcomitrium_patens-Pp3c3_36660V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c3_37310V3.1.p	Physcomitrium_patens-Pp3c3_37310V3.1.p	Prokaryota	Archaeplastide	nexus	iHGT
Physcomitrium_patens-Pp3c3_740V3.1.p	Physcomitrium_patens-Pp3c3_740V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c4_24970V3.1.p	Physcomitrium_patens-Pp3c4_24970V3.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c5_13930V3.1.p	Physcomitrium_patens-Pp3c5_13930V3.1.p	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c6_19310V3.1.p	Physcomitrium_patens-Pp3c6_19310V3.1.p	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c6_26390V3.1.p	Physcomitrium_patens-Pp3c6_26390V3.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c7_18260V3.1.p	Physcomitrium_patens-Pp3c7_18260V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c7_7280V3.1.p	Physcomitrium_patens-Pp3c7_7280V3.1.p	Prokaryota	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c7_7670V3.1.p	Physcomitrium_patens-Pp3c7_7670V3.1.p	Prokaryota	Archaeplastide	nexus	Limited_donor_evidence
Physcomitrium_patens-Pp3c8_21770V3.1.p	Physcomitrium_patens-Pp3c8_21770V3.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
Physcomitrium_patens-Pp3c8_970V3.1.p	Physcomitrium_patens-Pp3c8_970V3.1.p	Opisthokonta	Archaeplastide	nexus	Patchy_phylogeny
Physcomitrium_patens-Pp3c9_11010V3.1.p	Physcomitrium_patens-Pp3c9_11010V3.1.p	Prokaryota	Archaeplastide	nexus	NoHGT
